origin_airport,dest_airport,carrier_name,date,number_seats,weighted_seats
JFK,MIA,JetBlue Airways,3/25/20,189,167.44644
JFK,MIA,JetBlue Airways,3/26/20,189,167.44644
JFK,MIA,JetBlue Airways,3/26/20,189,167.44644
JFK,MIA,JetBlue Airways,3/26/20,189,167.44644
JFK,MIA,JetBlue Airways,3/26/20,189,167.44644
JFK,MIA,JetBlue Airways,3/26/20,189,167.44644
JFK,MIA,JetBlue Airways,3/26/20,189,167.44644
JFK,MIA,JetBlue Airways,3/26/20,209,185.16564
JFK,MIA,Delta Air Lines,3/26/20,189,167.44644
JFK,MIA,Delta Air Lines,3/26/20,189,167.44644
JFK,MIA,Delta Air Lines,3/26/20,189,167.44644
JFK,MIA,Delta Air Lines,3/26/20,189,167.44644
JFK,MIA,Delta Air Lines,3/26/20,160,141.7536
JFK,MIA,JetBlue Airways,3/26/20,189,167.44644
JFK,MIA,JetBlue Airways,3/26/20,189,167.44644
JFK,MIA,JetBlue Airways,3/27/20,189,167.44644
JFK,MIA,JetBlue Airways,3/27/20,189,167.44644
JFK,MIA,JetBlue Airways,3/27/20,189,167.44644
JFK,MIA,JetBlue Airways,3/27/20,189,167.44644
JFK,MIA,JetBlue Airways,3/27/20,189,167.44644
JFK,MIA,JetBlue Airways,3/27/20,209,185.16564
JFK,MIA,Delta Air Lines,3/27/20,157,139.09572
JFK,MIA,Delta Air Lines,3/27/20,157,139.09572
JFK,MIA,Delta Air Lines,3/27/20,157,139.09572
JFK,MIA,Delta Air Lines,3/27/20,160,141.7536
JFK,MIA,JetBlue Airways,3/27/20,189,167.44644
JFK,MIA,JetBlue Airways,3/27/20,189,167.44644
JFK,MIA,JetBlue Airways,3/28/20,189,167.44644
JFK,MIA,JetBlue Airways,3/28/20,189,167.44644
JFK,MIA,JetBlue Airways,3/28/20,189,167.44644
JFK,MIA,JetBlue Airways,3/28/20,189,167.44644
JFK,MIA,JetBlue Airways,3/28/20,209,185.16564
JFK,MIA,Delta Air Lines,3/28/20,273,241.86708
JFK,MIA,Delta Air Lines,3/28/20,189,167.44644
JFK,MIA,Delta Air Lines,3/28/20,189,167.44644
JFK,MIA,Delta Air Lines,3/28/20,160,141.7536
JFK,MIA,Delta Air Lines,3/28/20,160,141.7536
JFK,MIA,JetBlue Airways,3/28/20,189,167.44644
JFK,MIA,JetBlue Airways,3/28/20,189,167.44644
JFK,MIA,JetBlue Airways,3/29/20,273,241.86708
JFK,MIA,Delta Air Lines,3/29/20,160,141.7536
JFK,MIA,JetBlue Airways,3/30/20,273,241.86708
JFK,MIA,Delta Air Lines,3/30/20,160,141.7536
JFK,MIA,JetBlue Airways,3/31/20,273,241.86708
JFK,MIA,Delta Air Lines,3/31/20,160,141.7536
JFK,MIA,JetBlue Airways,3/31/20,189,167.44644
JFK,MSP,American Airlines,3/20/20,109,86.84248
JFK,MSP,American Airlines,3/20/20,110,87.6392
JFK,MSP,American Airlines,3/21/20,110,87.6392
JFK,MSP,American Airlines,3/21/20,110,87.6392
JFK,MSP,American Airlines,3/22/20,110,87.6392
JFK,MSP,American Airlines,3/22/20,109,86.84248
JFK,MSP,American Airlines,3/22/20,109,86.84248
JFK,MSP,American Airlines,3/22/20,110,87.6392
JFK,MSP,American Airlines,3/22/20,110,87.6392
JFK,MSP,American Airlines,3/22/20,110,87.6392
JFK,MSP,American Airlines,3/23/20,110,87.6392
JFK,MSP,American Airlines,3/23/20,110,87.6392
JFK,MSP,American Airlines,3/23/20,109,86.84248
JFK,MSP,American Airlines,3/23/20,109,86.84248
JFK,MSP,American Airlines,3/23/20,110,87.6392
JFK,MSP,American Airlines,3/23/20,110,87.6392
JFK,MSP,American Airlines,3/23/20,110,87.6392
JFK,MSP,American Airlines,3/24/20,110,87.6392
JFK,MSP,American Airlines,3/24/20,110,87.6392
JFK,MSP,American Airlines,3/24/20,109,86.84248
JFK,MSP,American Airlines,3/24/20,109,86.84248
JFK,MSP,American Airlines,3/24/20,109,86.84248
JFK,MSP,American Airlines,3/24/20,110,87.6392
JFK,MSP,American Airlines,3/24/20,110,87.6392
JFK,MSP,American Airlines,3/24/20,110,87.6392
JFK,MSP,American Airlines,3/24/20,110,87.6392
JFK,MSP,American Airlines,3/25/20,132,105.16704
JFK,MSP,American Airlines,3/25/20,132,105.16704
JFK,MSP,American Airlines,3/25/20,132,105.16704
JFK,MSP,American Airlines,3/25/20,109,86.84248
JFK,MSP,American Airlines,3/25/20,109,86.84248
JFK,MSP,American Airlines,3/25/20,109,86.84248
JFK,MSP,American Airlines,3/25/20,110,87.6392
JFK,MSP,American Airlines,3/25/20,110,87.6392
JFK,MSP,American Airlines,3/25/20,110,87.6392
JFK,MSP,American Airlines,3/25/20,110,87.6392
JFK,MSP,American Airlines,3/25/20,110,87.6392
JFK,MSP,American Airlines,3/26/20,110,87.6392
JFK,MSP,American Airlines,3/26/20,110,87.6392
JFK,MSP,American Airlines,3/26/20,110,87.6392
JFK,MSP,American Airlines,3/26/20,109,86.84248
JFK,MSP,American Airlines,3/26/20,109,86.84248
JFK,MSP,American Airlines,3/26/20,109,86.84248
JFK,MSP,American Airlines,3/26/20,110,87.6392
JFK,MSP,American Airlines,3/26/20,110,87.6392
JFK,MSP,American Airlines,3/26/20,110,87.6392
JFK,MSP,American Airlines,3/26/20,110,87.6392
JFK,MSP,American Airlines,3/26/20,110,87.6392
JFK,MSP,American Airlines,3/27/20,110,87.6392
JFK,MSP,American Airlines,3/27/20,110,87.6392
JFK,MSP,American Airlines,3/27/20,110,87.6392
JFK,MSP,American Airlines,3/27/20,109,86.84248
JFK,MSP,American Airlines,3/27/20,109,86.84248
JFK,MSP,American Airlines,3/27/20,110,87.6392
JFK,MSP,American Airlines,3/27/20,110,87.6392
JFK,MSP,American Airlines,3/27/20,110,87.6392
JFK,MSP,American Airlines,3/27/20,110,87.6392
JFK,MSP,American Airlines,3/28/20,110,87.6392
JFK,MSP,American Airlines,3/28/20,110,87.6392
JFK,MSP,American Airlines,3/28/20,110,87.6392
JFK,MSP,American Airlines,3/28/20,110,87.6392
JFK,MSP,American Airlines,3/28/20,110,87.6392
JFK,MSP,American Airlines,3/28/20,110,87.6392
JFK,MSP,American Airlines,3/29/20,110,87.6392
JFK,MSP,American Airlines,3/29/20,110,87.6392
JFK,MSP,American Airlines,3/29/20,109,86.84248
JFK,MSP,American Airlines,3/29/20,110,87.6392
JFK,MSP,American Airlines,3/29/20,110,87.6392
JFK,MSP,American Airlines,3/30/20,110,87.6392
JFK,MSP,American Airlines,3/30/20,109,86.84248
JFK,MSP,American Airlines,3/30/20,110,87.6392
JFK,MSP,American Airlines,3/30/20,110,87.6392
JFK,MSP,American Airlines,3/31/20,110,87.6392
JFK,MSP,American Airlines,3/31/20,110,87.6392
JFK,MSY,Delta Air Lines,3/20/20,132,101.20836
JFK,MSY,Delta Air Lines,3/20/20,132,101.20836
JFK,MSY,Delta Air Lines,3/21/20,132,101.20836
JFK,MSY,Delta Air Lines,3/21/20,132,101.20836
JFK,MSY,Delta Air Lines,3/21/20,132,101.20836
JFK,MSY,Delta Air Lines,3/21/20,132,101.20836
JFK,MSY,Delta Air Lines,3/22/20,132,101.20836
JFK,MSY,Delta Air Lines,3/22/20,132,101.20836
JFK,MSY,Delta Air Lines,3/22/20,132,101.20836
JFK,MSY,Delta Air Lines,3/22/20,132,101.20836
JFK,MSY,Delta Air Lines,3/22/20,132,101.20836
JFK,MSY,Delta Air Lines,3/23/20,132,101.20836
JFK,MSY,Delta Air Lines,3/23/20,132,101.20836
JFK,MSY,Delta Air Lines,3/23/20,132,101.20836
JFK,MSY,Delta Air Lines,3/23/20,132,101.20836
JFK,MSY,Delta Air Lines,3/23/20,132,101.20836
JFK,MSY,American Airlines,3/23/20,132,101.20836
JFK,MSY,Delta Air Lines,3/24/20,132,101.20836
JFK,MSY,Delta Air Lines,3/24/20,132,101.20836
JFK,MSY,Delta Air Lines,3/24/20,132,101.20836
JFK,MSY,Delta Air Lines,3/24/20,132,101.20836
JFK,MSY,Delta Air Lines,3/24/20,132,101.20836
JFK,MSY,Delta Air Lines,3/24/20,132,101.20836
JFK,MSY,Delta Air Lines,3/24/20,132,101.20836
JFK,MSY,American Airlines,3/24/20,132,101.20836
JFK,MSY,Delta Air Lines,3/25/20,132,101.20836
JFK,MSY,Delta Air Lines,3/25/20,132,101.20836
JFK,MSY,Delta Air Lines,3/25/20,132,101.20836
JFK,MSY,Delta Air Lines,3/25/20,132,101.20836
JFK,MSY,Delta Air Lines,3/25/20,132,101.20836
JFK,MSY,Delta Air Lines,3/25/20,132,101.20836
JFK,MSY,Delta Air Lines,3/25/20,132,101.20836
JFK,MSY,American Airlines,3/25/20,132,101.20836
JFK,MSY,American Airlines,3/25/20,132,101.20836
JFK,MSY,Delta Air Lines,3/26/20,132,101.20836
JFK,MSY,Delta Air Lines,3/26/20,132,101.20836
JFK,MSY,Delta Air Lines,3/26/20,132,101.20836
JFK,MSY,Delta Air Lines,3/26/20,132,101.20836
JFK,MSY,Delta Air Lines,3/26/20,132,101.20836
JFK,MSY,Delta Air Lines,3/26/20,132,101.20836
JFK,MSY,Delta Air Lines,3/26/20,132,101.20836
JFK,MSY,American Airlines,3/26/20,132,101.20836
JFK,MSY,American Airlines,3/26/20,132,101.20836
JFK,MSY,Delta Air Lines,3/27/20,132,101.20836
JFK,MSY,Delta Air Lines,3/27/20,132,101.20836
JFK,MSY,Delta Air Lines,3/27/20,132,101.20836
JFK,MSY,Delta Air Lines,3/27/20,132,101.20836
JFK,MSY,Delta Air Lines,3/27/20,132,101.20836
JFK,MSY,American Airlines,3/27/20,132,101.20836
JFK,MSY,American Airlines,3/27/20,132,101.20836
JFK,MSY,Delta Air Lines,3/28/20,132,101.20836
JFK,MSY,Delta Air Lines,3/28/20,132,101.20836
JFK,MSY,Delta Air Lines,3/28/20,132,101.20836
JFK,MSY,Delta Air Lines,3/28/20,132,101.20836
JFK,MSY,Delta Air Lines,3/28/20,132,101.20836
JFK,MSY,Delta Air Lines,3/28/20,132,101.20836
JFK,MSY,Delta Air Lines,3/29/20,132,101.20836
JFK,MSY,Delta Air Lines,3/29/20,132,101.20836
JFK,MSY,Delta Air Lines,3/29/20,132,101.20836
JFK,MSY,Delta Air Lines,3/29/20,132,101.20836
JFK,MSY,Delta Air Lines,3/29/20,132,101.20836
JFK,MSY,Delta Air Lines,3/30/20,132,101.20836
JFK,MSY,Delta Air Lines,3/30/20,132,101.20836
JFK,MSY,American Airlines,3/30/20,132,101.20836
JFK,MSY,American Airlines,3/31/20,132,101.20836
JFK,ORD,JetBlue Airways,3/20/20,76,62.90748
JFK,ORD,Delta Air Lines,3/20/20,76,62.90748
JFK,ORD,Delta Air Lines,3/20/20,76,62.90748
JFK,ORD,JetBlue Airways,3/21/20,76,62.90748
JFK,ORD,JetBlue Airways,3/21/20,76,62.90748
JFK,ORD,Delta Air Lines,3/21/20,76,62.90748
JFK,ORD,Delta Air Lines,3/21/20,76,62.90748
JFK,ORD,Delta Air Lines,3/21/20,76,62.90748
JFK,ORD,Delta Air Lines,3/21/20,76,62.90748
JFK,ORD,JetBlue Airways,3/22/20,76,62.90748
JFK,ORD,JetBlue Airways,3/22/20,76,62.90748
JFK,ORD,JetBlue Airways,3/22/20,76,62.90748
JFK,ORD,Delta Air Lines,3/22/20,76,62.90748
JFK,ORD,Delta Air Lines,3/22/20,76,62.90748
JFK,ORD,Delta Air Lines,3/22/20,76,62.90748
JFK,ORD,Delta Air Lines,3/22/20,76,62.90748
JFK,ORD,JetBlue Airways,3/22/20,76,62.90748
JFK,ORD,JetBlue Airways,3/23/20,76,62.90748
JFK,ORD,JetBlue Airways,3/23/20,76,62.90748
JFK,ORD,JetBlue Airways,3/23/20,76,62.90748
JFK,ORD,JetBlue Airways,3/23/20,76,62.90748
JFK,ORD,JetBlue Airways,3/23/20,76,62.90748
JFK,ORD,Delta Air Lines,3/23/20,76,62.90748
JFK,ORD,Delta Air Lines,3/23/20,76,62.90748
JFK,ORD,Delta Air Lines,3/23/20,76,62.90748
JFK,ORD,Delta Air Lines,3/23/20,76,62.90748
JFK,ORD,Delta Air Lines,3/23/20,76,62.90748
JFK,ORD,JetBlue Airways,3/23/20,76,62.90748
JFK,ORD,JetBlue Airways,3/23/20,76,62.90748
JFK,ORD,JetBlue Airways,3/24/20,76,62.90748
JFK,ORD,JetBlue Airways,3/24/20,76,62.90748
JFK,ORD,JetBlue Airways,3/24/20,76,62.90748
JFK,ORD,JetBlue Airways,3/24/20,76,62.90748
JFK,ORD,JetBlue Airways,3/24/20,76,62.90748
JFK,ORD,JetBlue Airways,3/24/20,76,62.90748
JFK,ORD,Delta Air Lines,3/24/20,76,62.90748
JFK,ORD,Delta Air Lines,3/24/20,76,62.90748
JFK,ORD,Delta Air Lines,3/24/20,76,62.90748
JFK,ORD,Delta Air Lines,3/24/20,76,62.90748
JFK,ORD,Delta Air Lines,3/24/20,76,62.90748
JFK,ORD,Delta Air Lines,3/24/20,76,62.90748
JFK,ORD,Delta Air Lines,3/24/20,76,62.90748
JFK,ORD,JetBlue Airways,3/24/20,76,62.90748
JFK,ORD,JetBlue Airways,3/24/20,76,62.90748
JFK,ORD,JetBlue Airways,3/25/20,76,62.90748
JFK,ORD,JetBlue Airways,3/25/20,76,62.90748
JFK,ORD,JetBlue Airways,3/25/20,76,62.90748
JFK,ORD,JetBlue Airways,3/25/20,76,62.90748
JFK,ORD,JetBlue Airways,3/25/20,76,62.90748
JFK,ORD,JetBlue Airways,3/25/20,76,62.90748
JFK,ORD,JetBlue Airways,3/25/20,76,62.90748
JFK,ORD,Delta Air Lines,3/25/20,76,62.90748
JFK,ORD,Delta Air Lines,3/25/20,76,62.90748
JFK,ORD,Delta Air Lines,3/25/20,76,62.90748
JFK,ORD,Delta Air Lines,3/25/20,76,62.90748
JFK,ORD,Delta Air Lines,3/25/20,76,62.90748
JFK,ORD,Delta Air Lines,3/25/20,76,62.90748
JFK,ORD,Delta Air Lines,3/25/20,76,62.90748
JFK,ORD,JetBlue Airways,3/25/20,76,62.90748
JFK,ORD,JetBlue Airways,3/25/20,76,62.90748
JFK,ORD,JetBlue Airways,3/25/20,76,62.90748
JFK,ORD,JetBlue Airways,3/26/20,76,62.90748
JFK,ORD,JetBlue Airways,3/26/20,76,62.90748
JFK,ORD,JetBlue Airways,3/26/20,76,62.90748
JFK,ORD,JetBlue Airways,3/26/20,76,62.90748
JFK,ORD,JetBlue Airways,3/26/20,76,62.90748
JFK,ORD,JetBlue Airways,3/26/20,76,62.90748
JFK,ORD,JetBlue Airways,3/26/20,76,62.90748
JFK,ORD,Delta Air Lines,3/26/20,76,62.90748
JFK,ORD,Delta Air Lines,3/26/20,76,62.90748
JFK,ORD,Delta Air Lines,3/26/20,76,62.90748
JFK,ORD,Delta Air Lines,3/26/20,76,62.90748
JFK,ORD,Delta Air Lines,3/26/20,128,105.94944
JFK,ORD,Delta Air Lines,3/26/20,76,62.90748
JFK,ORD,Delta Air Lines,3/26/20,76,62.90748
JFK,ORD,Delta Air Lines,3/26/20,76,62.90748
JFK,ORD,JetBlue Airways,3/26/20,76,62.90748
JFK,ORD,JetBlue Airways,3/26/20,76,62.90748
JFK,ORD,JetBlue Airways,3/26/20,76,62.90748
JFK,ORD,JetBlue Airways,3/27/20,76,62.90748
JFK,ORD,JetBlue Airways,3/27/20,76,62.90748
JFK,ORD,JetBlue Airways,3/27/20,76,62.90748
JFK,ORD,JetBlue Airways,3/27/20,76,62.90748
JFK,ORD,JetBlue Airways,3/27/20,76,62.90748
JFK,ORD,JetBlue Airways,3/27/20,76,62.90748
JFK,ORD,Delta Air Lines,3/27/20,76,62.90748
JFK,ORD,Delta Air Lines,3/27/20,76,62.90748
JFK,ORD,Delta Air Lines,3/27/20,76,62.90748
JFK,ORD,Delta Air Lines,3/27/20,128,105.94944
JFK,ORD,Delta Air Lines,3/27/20,76,62.90748
JFK,ORD,Delta Air Lines,3/27/20,76,62.90748
JFK,ORD,JetBlue Airways,3/27/20,76,62.90748
JFK,ORD,JetBlue Airways,3/27/20,76,62.90748
JFK,ORD,JetBlue Airways,3/27/20,76,62.90748
JFK,ORD,JetBlue Airways,3/28/20,76,62.90748
JFK,ORD,JetBlue Airways,3/28/20,76,62.90748
JFK,ORD,Delta Air Lines,3/28/20,76,62.90748
JFK,ORD,Delta Air Lines,3/28/20,76,62.90748
JFK,ORD,Delta Air Lines,3/28/20,76,62.90748
JFK,ORD,JetBlue Airways,3/28/20,76,62.90748
JFK,ORD,JetBlue Airways,3/28/20,76,62.90748
JFK,ORD,JetBlue Airways,3/28/20,76,62.90748
JFK,ORD,JetBlue Airways,3/29/20,76,62.90748
JFK,ORD,JetBlue Airways,3/29/20,76,62.90748
JFK,ORD,JetBlue Airways,3/29/20,76,62.90748
JFK,ORD,JetBlue Airways,3/29/20,76,62.90748
JFK,ORD,Delta Air Lines,3/29/20,76,62.90748
JFK,ORD,Delta Air Lines,3/29/20,76,62.90748
JFK,ORD,Delta Air Lines,3/29/20,128,105.94944
JFK,ORD,Delta Air Lines,3/29/20,76,62.90748
JFK,ORD,JetBlue Airways,3/29/20,76,62.90748
JFK,ORD,JetBlue Airways,3/29/20,76,62.90748
JFK,ORD,JetBlue Airways,3/30/20,76,62.90748
JFK,ORD,JetBlue Airways,3/30/20,76,62.90748
JFK,ORD,Delta Air Lines,3/30/20,76,62.90748
JFK,ORD,Delta Air Lines,3/30/20,128,105.94944
JFK,ORD,Delta Air Lines,3/30/20,76,62.90748
JFK,ORD,JetBlue Airways,3/30/20,76,62.90748
JFK,ORD,JetBlue Airways,3/31/20,76,62.90748
JFK,ORD,Delta Air Lines,3/31/20,128,105.94944
JFK,ORD,JetBlue Airways,3/31/20,76,62.90748
JFK,ORF,Delta Air Lines,3/20/20,50,35.9735
JFK,ORF,Delta Air Lines,3/21/20,50,35.9735
JFK,ORF,Delta Air Lines,3/21/20,50,35.9735
JFK,ORF,Cape Air,3/21/20,50,35.9735
JFK,ORF,Cape Air,3/21/20,50,35.9735
JFK,ORF,Delta Air Lines,3/22/20,50,35.9735
JFK,ORF,Delta Air Lines,3/22/20,50,35.9735
JFK,ORF,Delta Air Lines,3/22/20,50,35.9735
JFK,ORF,Delta Air Lines,3/23/20,50,35.9735
JFK,ORF,Delta Air Lines,3/23/20,50,35.9735
JFK,ORF,Delta Air Lines,3/23/20,50,35.9735
JFK,ORF,Delta Air Lines,3/23/20,50,35.9735
JFK,ORF,Delta Air Lines,3/23/20,50,35.9735
JFK,ORF,Delta Air Lines,3/24/20,50,35.9735
JFK,ORF,Delta Air Lines,3/24/20,50,35.9735
JFK,ORF,Delta Air Lines,3/24/20,50,35.9735
JFK,ORF,Delta Air Lines,3/24/20,50,35.9735
JFK,ORF,Delta Air Lines,3/24/20,50,35.9735
JFK,ORF,Delta Air Lines,3/24/20,50,35.9735
JFK,ORF,Delta Air Lines,3/25/20,50,35.9735
JFK,ORF,Delta Air Lines,3/25/20,50,35.9735
JFK,ORF,Delta Air Lines,3/25/20,50,35.9735
JFK,ORF,Delta Air Lines,3/25/20,50,35.9735
JFK,ORF,Delta Air Lines,3/25/20,50,35.9735
JFK,ORF,Delta Air Lines,3/25/20,50,35.9735
JFK,ORF,Delta Air Lines,3/25/20,50,35.9735
JFK,ORF,Delta Air Lines,3/26/20,50,35.9735
JFK,ORF,Delta Air Lines,3/26/20,50,35.9735
JFK,ORF,Delta Air Lines,3/26/20,50,35.9735
JFK,ORF,Delta Air Lines,3/26/20,50,35.9735
JFK,ORF,Delta Air Lines,3/26/20,44,31.65668
JFK,ORF,Delta Air Lines,3/26/20,50,35.9735
JFK,ORF,Delta Air Lines,3/26/20,50,35.9735
JFK,ORF,Delta Air Lines,3/26/20,50,35.9735
JFK,ORF,Delta Air Lines,3/27/20,50,35.9735
JFK,ORF,Delta Air Lines,3/27/20,50,35.9735
JFK,ORF,Delta Air Lines,3/27/20,50,35.9735
JFK,ORF,Delta Air Lines,3/27/20,44,31.65668
JFK,ORF,Delta Air Lines,3/27/20,50,35.9735
JFK,ORF,Delta Air Lines,3/27/20,50,35.9735
JFK,ORF,Delta Air Lines,3/27/20,50,35.9735
JFK,ORF,Delta Air Lines,3/28/20,50,35.9735
JFK,ORF,Delta Air Lines,3/28/20,50,35.9735
JFK,ORF,Delta Air Lines,3/28/20,44,31.65668
JFK,ORF,Cape Air,3/28/20,50,35.9735
JFK,ORF,Delta Air Lines,3/28/20,50,35.9735
JFK,ORF,Delta Air Lines,3/28/20,50,35.9735
JFK,ORF,Delta Air Lines,3/28/20,50,35.9735
JFK,ORF,Delta Air Lines,3/29/20,50,35.9735
JFK,ORF,Delta Air Lines,3/29/20,50,35.9735
JFK,ORF,Delta Air Lines,3/29/20,44,31.65668
JFK,ORF,Delta Air Lines,3/29/20,50,35.9735
JFK,ORF,Delta Air Lines,3/29/20,50,35.9735
JFK,ORF,Delta Air Lines,3/30/20,50,35.9735
JFK,ORF,Delta Air Lines,3/30/20,44,31.65668
JFK,ORF,Delta Air Lines,3/30/20,50,35.9735
JFK,ORF,Delta Air Lines,3/31/20,44,31.65668
JFK,ORF,Delta Air Lines,3/31/20,50,35.9735
JFK,PBI,Republic Airline,3/20/20,157,127.51854
JFK,PBI,Republic Airline,3/21/20,157,127.51854
JFK,PBI,Republic Airline,3/21/20,157,127.51854
JFK,PBI,Republic Airline,3/22/20,157,127.51854
JFK,PBI,Republic Airline,3/22/20,157,127.51854
JFK,PBI,Endeavor Air,3/22/20,157,127.51854
JFK,PBI,Republic Airline,3/23/20,157,127.51854
JFK,PBI,Republic Airline,3/23/20,157,127.51854
JFK,PBI,Republic Airline,3/23/20,157,127.51854
JFK,PBI,Endeavor Air,3/23/20,157,127.51854
JFK,PBI,Republic Airline,3/24/20,157,127.51854
JFK,PBI,Republic Airline,3/24/20,157,127.51854
JFK,PBI,Republic Airline,3/24/20,157,127.51854
JFK,PBI,Republic Airline,3/24/20,157,127.51854
JFK,PBI,Endeavor Air,3/24/20,157,127.51854
JFK,PBI,Republic Airline,3/25/20,157,127.51854
JFK,PBI,Republic Airline,3/25/20,157,127.51854
JFK,PBI,Republic Airline,3/25/20,157,127.51854
JFK,PBI,Republic Airline,3/25/20,157,127.51854
JFK,PBI,Endeavor Air,3/25/20,157,127.51854
JFK,PBI,Endeavor Air,3/25/20,157,127.51854
JFK,PBI,Republic Airline,3/26/20,157,127.51854
JFK,PBI,Republic Airline,3/26/20,157,127.51854
JFK,PBI,Republic Airline,3/26/20,157,127.51854
JFK,PBI,Republic Airline,3/26/20,157,127.51854
JFK,PBI,Endeavor Air,3/26/20,157,127.51854
JFK,PBI,Endeavor Air,3/26/20,157,127.51854
JFK,PBI,Republic Airline,3/27/20,157,127.51854
JFK,PBI,Republic Airline,3/27/20,157,127.51854
JFK,PBI,Republic Airline,3/27/20,157,127.51854
JFK,PBI,Endeavor Air,3/27/20,157,127.51854
JFK,PBI,Endeavor Air,3/27/20,157,127.51854
JFK,PBI,Republic Airline,3/28/20,157,127.51854
JFK,PBI,Republic Airline,3/28/20,157,127.51854
JFK,PBI,Endeavor Air,3/28/20,157,127.51854
JFK,PBI,Endeavor Air,3/28/20,157,127.51854
JFK,PDX,JetBlue Airways,3/20/20,180,140.6718
JFK,PDX,JetBlue Airways,3/21/20,199,155.52049
JFK,PDX,JetBlue Airways,3/21/20,199,155.52049
JFK,PDX,JetBlue Airways,3/22/20,180,140.6718
JFK,PDX,JetBlue Airways,3/22/20,180,140.6718
JFK,PDX,JetBlue Airways,3/23/20,180,140.6718
JFK,PDX,JetBlue Airways,3/23/20,180,140.6718
JFK,PDX,JetBlue Airways,3/24/20,180,140.6718
JFK,PDX,JetBlue Airways,3/24/20,180,140.6718
JFK,PDX,JetBlue Airways,3/24/20,180,140.6718
JFK,PDX,JetBlue Airways,3/25/20,180,140.6718
JFK,PDX,JetBlue Airways,3/25/20,180,140.6718
JFK,PDX,JetBlue Airways,3/25/20,180,140.6718
JFK,PDX,JetBlue Airways,3/26/20,180,140.6718
JFK,PDX,JetBlue Airways,3/26/20,180,140.6718
JFK,PDX,JetBlue Airways,3/26/20,180,140.6718
JFK,PDX,JetBlue Airways,3/27/20,180,140.6718
JFK,PDX,JetBlue Airways,3/27/20,180,140.6718
JFK,PDX,JetBlue Airways,3/28/20,199,155.52049
JFK,PDX,JetBlue Airways,3/29/20,180,140.6718
JFK,PDX,JetBlue Airways,3/30/20,180,140.6718
JFK,PHX,JetBlue Airways,3/20/20,180,158.3244
JFK,PHX,JetBlue Airways,3/21/20,180,158.3244
JFK,PHX,JetBlue Airways,3/21/20,180,158.3244
JFK,PHX,JetBlue Airways,3/22/20,180,158.3244
JFK,PHX,JetBlue Airways,3/22/20,180,158.3244
JFK,PHX,Delta Air Lines,3/22/20,180,158.3244
JFK,PHX,Delta Air Lines,3/22/20,180,158.3244
JFK,PHX,JetBlue Airways,3/22/20,180,158.3244
JFK,PHX,JetBlue Airways,3/23/20,180,158.3244
JFK,PHX,JetBlue Airways,3/23/20,180,158.3244
JFK,PHX,Delta Air Lines,3/23/20,180,158.3244
JFK,PHX,Delta Air Lines,3/23/20,180,158.3244
JFK,PHX,JetBlue Airways,3/23/20,180,158.3244
JFK,PHX,JetBlue Airways,3/24/20,180,158.3244
JFK,PHX,JetBlue Airways,3/24/20,180,158.3244
JFK,PHX,JetBlue Airways,3/24/20,180,158.3244
JFK,PHX,Delta Air Lines,3/24/20,180,158.3244
JFK,PHX,Delta Air Lines,3/24/20,180,158.3244
JFK,PHX,Delta Air Lines,3/24/20,180,158.3244
JFK,PHX,JetBlue Airways,3/24/20,180,158.3244
JFK,PHX,JetBlue Airways,3/25/20,180,158.3244
JFK,PHX,JetBlue Airways,3/25/20,180,158.3244
JFK,PHX,JetBlue Airways,3/25/20,180,158.3244
JFK,PHX,Delta Air Lines,3/25/20,180,158.3244
JFK,PHX,Delta Air Lines,3/25/20,180,158.3244
JFK,PHX,Delta Air Lines,3/25/20,180,158.3244
JFK,PHX,JetBlue Airways,3/25/20,180,158.3244
JFK,PHX,JetBlue Airways,3/25/20,180,158.3244
JFK,PHX,JetBlue Airways,3/26/20,160,140.7328
JFK,PHX,JetBlue Airways,3/26/20,160,140.7328
JFK,PHX,JetBlue Airways,3/26/20,180,158.3244
JFK,PHX,JetBlue Airways,3/26/20,180,158.3244
JFK,PHX,JetBlue Airways,3/26/20,180,158.3244
JFK,PHX,Delta Air Lines,3/26/20,180,158.3244
JFK,PHX,Delta Air Lines,3/26/20,180,158.3244
JFK,PHX,Delta Air Lines,3/26/20,180,158.3244
JFK,PHX,JetBlue Airways,3/26/20,180,158.3244
JFK,PHX,JetBlue Airways,3/26/20,180,158.3244
JFK,PHX,JetBlue Airways,3/27/20,160,140.7328
JFK,PHX,JetBlue Airways,3/27/20,160,140.7328
JFK,PHX,JetBlue Airways,3/27/20,180,158.3244
JFK,PHX,JetBlue Airways,3/27/20,180,158.3244
JFK,PHX,JetBlue Airways,3/27/20,180,158.3244
JFK,PHX,JetBlue Airways,3/27/20,180,158.3244
JFK,PHX,JetBlue Airways,3/28/20,160,140.7328
JFK,PHX,JetBlue Airways,3/28/20,180,158.3244
JFK,PHX,JetBlue Airways,3/28/20,180,158.3244
JFK,PHX,JetBlue Airways,3/28/20,180,158.3244
JFK,PHX,JetBlue Airways,3/29/20,160,140.7328
JFK,PHX,JetBlue Airways,3/29/20,160,140.7328
JFK,PHX,JetBlue Airways,3/29/20,180,158.3244
JFK,PHX,Delta Air Lines,3/29/20,180,158.3244
JFK,PHX,JetBlue Airways,3/29/20,180,158.3244
JFK,PHX,JetBlue Airways,3/30/20,160,140.7328
JFK,PHX,JetBlue Airways,3/30/20,160,140.7328
